#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HIST1H3J	SF3B1	9606.ENSP00000352252	9606.ENSP00000335321	0	0	0	0	0	0.346	0	0.131	0.408
HIST1H3J	CHD4	9606.ENSP00000352252	9606.ENSP00000349508	0	0	0	0	0	0.867	0	0.158	0.884
HIST1H3J	HIST1H2AI	9606.ENSP00000352252	9606.ENSP00000351589	0	0.001	0	0	0.431	0.551	0	0.560	0.878
HIST1H3J	PHF1	9606.ENSP00000352252	9606.ENSP00000363640	0	0	0	0	0.049	0.367	0	0.109	0.417
HIST1H3J	YES1	9606.ENSP00000352252	9606.ENSP00000462468	0	0	0	0	0	0.065	0	0.431	0.445
HIST1H3J	TOP2A	9606.ENSP00000352252	9606.ENSP00000411532	0	0	0	0	0.097	0.333	0	0.182	0.465
HIST1H3J	FBXL19	9606.ENSP00000352252	9606.ENSP00000369666	0	0	0	0	0.062	0.552	0	0.137	0.605
HIST1H3J	HIST1H2BH	9606.ENSP00000352252	9606.ENSP00000479169	0	0.001	0	0	0.324	0.247	0	0.474	0.709
HIST1H3J	HIST1H4G	9606.ENSP00000352252	9606.ENSP00000477870	0	0.007	0	0	0	0.238	0.800	0.279	0.880
HIST1H3J	ING4	9606.ENSP00000352252	9606.ENSP00000380024	0	0	0	0	0.062	0.895	0	0.107	0.904
HIST1H3J	HIST1H2AC	9606.ENSP00000352252	9606.ENSP00000367022	0	0.001	0	0	0.213	0.842	0	0.341	0.911
HIST1H3J	KDM4A	9606.ENSP00000352252	9606.ENSP00000361473	0	0	0	0	0	0.905	0	0.124	0.913
HIST1H3J	HIST2H2BE	9606.ENSP00000352252	9606.ENSP00000358151	0	0.001	0	0	0.203	0.879	0	0.538	0.952
HIST1H4F	RIF1	9606.ENSP00000244537	9606.ENSP00000243326	0	0	0	0	0.049	0.486	0	0.107	0.525
HIST1H4F	MIS18BP1	9606.ENSP00000244537	9606.ENSP00000309790	0	0	0	0	0.062	0	0	0.387	0.400
HIST1H4F	IWS1	9606.ENSP00000244537	9606.ENSP00000295321	0	0	0	0	0.051	0.342	0	0.136	0.414
HIST1H4F	PHF1	9606.ENSP00000244537	9606.ENSP00000363640	0	0	0	0	0.049	0.300	0	0.212	0.429
HIST1H4F	HELLS	9606.ENSP00000244537	9606.ENSP00000377601	0	0	0	0	0.060	0.366	0	0.139	0.443
HIST1H4F	WRN	9606.ENSP00000244537	9606.ENSP00000298139	0	0	0	0	0.064	0.283	0	0.240	0.446
HIST1H4F	CENPC	9606.ENSP00000244537	9606.ENSP00000273853	0	0	0	0	0	0.232	0	0.328	0.462
HIST1H4F	HNRNPR	9606.ENSP00000244537	9606.ENSP00000363745	0	0	0	0	0	0.425	0	0.102	0.462
HIST1H4F	HSPH1	9606.ENSP00000244537	9606.ENSP00000318687	0	0	0	0	0.064	0.449	0	0.060	0.472
HIST1H4F	PRPF6	9606.ENSP00000244537	9606.ENSP00000266079	0	0	0	0	0	0.486	0	0	0.485
HIST1H4F	CALM1	9606.ENSP00000244537	9606.ENSP00000349467	0	0	0	0	0.063	0.424	0	0.122	0.485
HIST1H4F	TOP1	9606.ENSP00000244537	9606.ENSP00000354522	0	0	0	0	0	0.297	0	0.308	0.493
HIST1H4F	RPRD1B	9606.ENSP00000244537	9606.ENSP00000362532	0	0	0	0	0.055	0.486	0	0.048	0.497
HIST1H4F	PRPF3	9606.ENSP00000244537	9606.ENSP00000315379	0	0	0	0	0.064	0.486	0	0	0.498
HIST1H4F	LMNB2	9606.ENSP00000244537	9606.ENSP00000327054	0	0	0	0	0	0.270	0	0.341	0.498
HIST1H4F	HADHA	9606.ENSP00000244537	9606.ENSP00000370023	0	0	0	0	0	0.495	0	0.053	0.501
HIST1H4F	EPRS	9606.ENSP00000244537	9606.ENSP00000355890	0	0	0	0	0.064	0.486	0	0.083	0.520
HIST1H4F	VIM	9606.ENSP00000244537	9606.ENSP00000446007	0	0	0	0	0	0.486	0	0.154	0.547
HIST1H4F	PRC1	9606.ENSP00000244537	9606.ENSP00000377793	0	0	0	0	0.065	0.524	0	0.072	0.551
HIST1H4F	SMARCC1	9606.ENSP00000244537	9606.ENSP00000254480	0	0	0	0	0	0.369	0	0.328	0.558
HIST1H4F	SMCHD1	9606.ENSP00000244537	9606.ENSP00000326603	0	0	0	0	0.062	0.486	0	0.161	0.560
HIST1H4F	MED1	9606.ENSP00000244537	9606.ENSP00000300651	0	0	0	0	0	0.486	0	0.182	0.561
HIST1H4F	NOP56	9606.ENSP00000244537	9606.ENSP00000370589	0	0	0	0	0.063	0.545	0	0.073	0.570
HIST1H4F	TBL1XR1	9606.ENSP00000244537	9606.ENSP00000405574	0	0	0	0	0.062	0.510	0	0.148	0.574
HIST1H4F	HNRNPC	9606.ENSP00000244537	9606.ENSP00000451291	0	0	0	0	0	0.494	0	0.202	0.578
HIST1H4F	FBXL19	9606.ENSP00000244537	9606.ENSP00000369666	0	0	0	0	0.062	0.552	0	0.146	0.609
HIST1H4F	REST	9606.ENSP00000244537	9606.ENSP00000311816	0	0	0	0	0.062	0.497	0	0.246	0.613
HIST1H4F	MTA2	9606.ENSP00000244537	9606.ENSP00000278823	0	0	0	0	0	0.518	0	0.241	0.618
HIST1H4F	ING4	9606.ENSP00000244537	9606.ENSP00000380024	0	0	0	0	0.062	0.368	0	0.422	0.627
HIST1H4F	ASPH	9606.ENSP00000244537	9606.ENSP00000368767	0	0	0	0	0	0.270	0	0.525	0.638
HIST1H4F	TOP2A	9606.ENSP00000244537	9606.ENSP00000411532	0	0	0	0	0.065	0.531	0	0.267	0.650
HIST1H4F	DNMT3A	9606.ENSP00000244537	9606.ENSP00000264709	0	0	0	0	0	0.233	0	0.619	0.696
HIST1H4F	TAF12	9606.ENSP00000244537	9606.ENSP00000263974	0	0	0	0	0	0.635	0	0.257	0.717
HIST1H4F	HIST1H2BH	9606.ENSP00000244537	9606.ENSP00000479169	0	0.001	0	0	0.220	0.527	0	0.372	0.748
HIST1H4F	RAD21	9606.ENSP00000244537	9606.ENSP00000297338	0	0	0	0	0.062	0.675	0	0.241	0.749
HIST1H4F	EZH2	9606.ENSP00000244537	9606.ENSP00000320147	0	0	0	0	0.049	0.556	0	0.540	0.789
HIST1H4F	HIST1H4G	9606.ENSP00000244537	9606.ENSP00000477870	0	0	0	0.972	0	0	0.800	0.357	0.801
HIST1H4F	MECP2	9606.ENSP00000244537	9606.ENSP00000395535	0	0	0	0	0	0.701	0	0.504	0.845
HIST1H4F	HIST1H2BD	9606.ENSP00000244537	9606.ENSP00000289316	0	0.001	0	0	0.586	0.713	0	0.372	0.919
HIST1H4F	KDM4A	9606.ENSP00000244537	9606.ENSP00000361473	0	0	0	0	0	0.821	0	0.586	0.922
HIST1H4F	HIST1H2AC	9606.ENSP00000244537	9606.ENSP00000367022	0	0.004	0	0	0.369	0.843	0	0.336	0.928
HIST1H4F	HIST1H2AI	9606.ENSP00000244537	9606.ENSP00000351589	0	0.004	0	0	0.197	0.843	0	0.535	0.936
HIST1H4F	HIST1H2BC	9606.ENSP00000244537	9606.ENSP00000321744	0	0.001	0	0	0.253	0.843	0	0.536	0.940
HIST1H4F	HIST1H2AE	9606.ENSP00000244537	9606.ENSP00000303373	0	0.004	0	0	0.202	0.854	0	0.528	0.940
HIST1H4F	CHD4	9606.ENSP00000244537	9606.ENSP00000349508	0	0	0	0	0	0.906	0	0.440	0.945
HIST1H4F	SSRP1	9606.ENSP00000244537	9606.ENSP00000278412	0	0	0	0	0.062	0.956	0	0.340	0.971
HIST1H4F	ATAD2	9606.ENSP00000244537	9606.ENSP00000287394	0	0	0	0	0	0.842	0	0.855	0.976
HIST1H4F	HIST2H2BE	9606.ENSP00000244537	9606.ENSP00000358151	0	0.001	0	0	0.119	0.901	0	0.865	0.987
HIST1H4F	HIST1H3J	9606.ENSP00000244537	9606.ENSP00000352252	0	0.008	0	0	0.210	0.915	0.900	0.628	0.997
HIST1H4F	BRD2	9606.ENSP00000244537	9606.ENSP00000378704	0	0	0	0	0	0.978	0	0.965	0.999
HIST1H4G	HIST1H4F	9606.ENSP00000477870	9606.ENSP00000244537	0	0	0	0.972	0	0	0.800	0.357	0.801
HIST1H4G	HIST1H2AE	9606.ENSP00000477870	9606.ENSP00000303373	0	0.004	0	0	0.108	0.231	0	0.361	0.523
HIST1H4G	HIST1H2BC	9606.ENSP00000477870	9606.ENSP00000321744	0	0	0	0	0.110	0.244	0	0.337	0.515
HIST1H4G	HIST1H2AI	9606.ENSP00000477870	9606.ENSP00000351589	0	0.004	0	0	0.108	0.231	0	0.337	0.505
HIST1H4G	HIST1H3J	9606.ENSP00000477870	9606.ENSP00000352252	0	0.007	0	0	0	0.238	0.800	0.279	0.880
HIST1H4G	FBXL19	9606.ENSP00000477870	9606.ENSP00000369666	0	0	0	0	0.062	0.552	0	0.129	0.602
HIST2H2BE	DMC1	9606.ENSP00000358151	9606.ENSP00000216024	0	0	0	0	0.062	0	0.600	0.043	0.609
HIST2H2BE	EGR2	9606.ENSP00000358151	9606.ENSP00000242480	0	0	0	0	0	0.057	0.600	0.134	0.644
HIST2H2BE	RIF1	9606.ENSP00000358151	9606.ENSP00000243326	0	0	0	0	0	0	0.600	0	0.600
HIST2H2BE	HIST1H4F	9606.ENSP00000358151	9606.ENSP00000244537	0	0.001	0	0	0.119	0.901	0	0.865	0.987
HIST2H2BE	SMARCC1	9606.ENSP00000358151	9606.ENSP00000254480	0	0	0	0	0	0.155	0	0.549	0.603
HIST2H2BE	TAF12	9606.ENSP00000358151	9606.ENSP00000263974	0	0	0	0	0	0.057	0	0.472	0.481
HIST2H2BE	DNMT3A	9606.ENSP00000358151	9606.ENSP00000264709	0	0	0	0	0	0	0.600	0.510	0.795
HIST2H2BE	CENPC	9606.ENSP00000358151	9606.ENSP00000273853	0	0	0	0	0	0.246	0.600	0.470	0.826
HIST2H2BE	SSRP1	9606.ENSP00000358151	9606.ENSP00000278412	0	0	0	0	0	0.471	0	0.865	0.925
HIST2H2BE	MTA2	9606.ENSP00000358151	9606.ENSP00000278823	0	0	0	0	0	0	0.900	0.169	0.913
HIST2H2BE	HIST1H2BD	9606.ENSP00000358151	9606.ENSP00000289316	0	0	0	0.984	0.150	0.217	0.300	0.539	0.497
HIST2H2BE	RAD21	9606.ENSP00000358151	9606.ENSP00000297338	0	0	0	0	0.056	0.139	0.600	0.367	0.766
HIST2H2BE	HIST1H2AE	9606.ENSP00000358151	9606.ENSP00000303373	0	0	0	0	0.248	0.286	0.800	0.606	0.952
HIST2H2BE	MIS18BP1	9606.ENSP00000358151	9606.ENSP00000309790	0	0	0	0	0	0	0.600	0.294	0.705
HIST2H2BE	REST	9606.ENSP00000358151	9606.ENSP00000311816	0	0	0	0	0	0.103	0.900	0.232	0.925
HIST2H2BE	EZH2	9606.ENSP00000358151	9606.ENSP00000320147	0	0	0	0	0	0.080	0.600	0.630	0.852
HIST2H2BE	POLR2L	9606.ENSP00000358151	9606.ENSP00000324124	0	0	0	0	0.062	0.078	0.600	0.052	0.628
HIST2H2BE	LMNB2	9606.ENSP00000358151	9606.ENSP00000327054	0	0	0	0	0	0	0	0.421	0.421
HIST2H2BE	SF3B1	9606.ENSP00000358151	9606.ENSP00000335321	0	0	0	0	0.062	0	0.900	0.061	0.904
HIST2H2BE	TNRC6C	9606.ENSP00000358151	9606.ENSP00000336783	0	0	0	0	0	0	0.900	0	0.900
HIST2H2BE	TAF9B	9606.ENSP00000358151	9606.ENSP00000339917	0	0	0	0	0	0.191	0.600	0.327	0.763
HIST2H2BE	USP1	9606.ENSP00000358151	9606.ENSP00000343526	0	0	0	0	0	0	0	0.438	0.438
HIST2H2BE	CTNNB1	9606.ENSP00000358151	9606.ENSP00000344456	0	0	0	0	0	0.058	0.900	0.402	0.938
HIST2H2BE	MLH3	9606.ENSP00000358151	9606.ENSP00000348020	0	0	0	0	0.049	0	0.650	0.066	0.661
HIST2H2BE	CHD4	9606.ENSP00000358151	9606.ENSP00000349508	0	0	0	0	0	0.131	0.900	0.397	0.943
HIST2H2BE	HIST1H2AI	9606.ENSP00000358151	9606.ENSP00000351589	0	0	0	0	0.245	0.249	0.800	0.592	0.947
HIST2H2BE	HIST1H3J	9606.ENSP00000358151	9606.ENSP00000352252	0	0.001	0	0	0.203	0.879	0	0.538	0.952
HIST2H2BE	TOP1	9606.ENSP00000358151	9606.ENSP00000354522	0	0	0	0	0	0.218	0	0.413	0.522
HIST2H2BE	POU2F1	9606.ENSP00000358151	9606.ENSP00000356840	0	0	0	0	0	0.061	0.600	0.306	0.716
HIST2H2BE	IL10	9606.ENSP00000358151	9606.ENSP00000412237	0	0	0	0	0	0	0	0.462	0.462
HIST2H2BE	TNF	9606.ENSP00000358151	9606.ENSP00000398698	0	0	0	0	0	0	0	0.503	0.503
HIST2H2BE	ASPH	9606.ENSP00000358151	9606.ENSP00000368767	0	0	0	0	0	0	0	0.578	0.578
HIST2H2BE	POLR2F	9606.ENSP00000358151	9606.ENSP00000403852	0	0	0	0	0.052	0	0.600	0.107	0.632
HIST2H2BE	SUN2	9606.ENSP00000358151	9606.ENSP00000385616	0	0	0	0	0	0	0.600	0.182	0.658
HIST2H2BE	PHF1	9606.ENSP00000358151	9606.ENSP00000363640	0	0	0	0	0	0.103	0.600	0.203	0.689
HIST2H2BE	BRCA2	9606.ENSP00000358151	9606.ENSP00000369497	0	0	0	0	0	0	0.600	0.324	0.718
HIST2H2BE	CENPT	9606.ENSP00000358151	9606.ENSP00000457810	0	0	0	0	0	0	0.600	0.375	0.739
HIST2H2BE	BRD2	9606.ENSP00000358151	9606.ENSP00000378704	0	0	0	0	0.049	0.395	0	0.587	0.742
HIST2H2BE	KDM4A	9606.ENSP00000358151	9606.ENSP00000361473	0	0	0	0	0	0.110	0.600	0.450	0.787
HIST2H2BE	MECP2	9606.ENSP00000358151	9606.ENSP00000395535	0	0	0	0	0	0.653	0	0.467	0.807
HIST2H2BE	TAF1C	9606.ENSP00000358151	9606.ENSP00000455265	0	0	0	0	0	0	0.900	0	0.900
HIST2H2BE	AGO3	9606.ENSP00000358151	9606.ENSP00000362287	0	0.002	0	0	0	0.062	0.900	0.057	0.903
HIST2H2BE	MOV10	9606.ENSP00000358151	9606.ENSP00000399797	0	0	0	0	0	0.058	0.900	0.066	0.904
HIST2H2BE	TCF7L2	9606.ENSP00000358151	9606.ENSP00000358404	0	0	0	0	0	0	0.900	0.081	0.904
HIST2H2BE	HIST1H2AC	9606.ENSP00000358151	9606.ENSP00000367022	0	0	0	0	0.282	0.265	0.800	0.512	0.941
HIST2H2BE	TBL1XR1	9606.ENSP00000358151	9606.ENSP00000405574	0	0	0	0	0.062	0.524	0.900	0.430	0.971
HIVEP2	SNX9	9606.ENSP00000356575	9606.ENSP00000376024	0	0	0	0	0	0.057	0	0.480	0.488
HIVEP2	TCF4	9606.ENSP00000356575	9606.ENSP00000381382	0	0	0	0	0	0.058	0	0.647	0.653
HLA-DPB1	TNFRSF10A	9606.ENSP00000408146	9606.ENSP00000221132	0	0	0	0	0	0	0	0.566	0.566
HLA-DPB1	AP1S1	9606.ENSP00000408146	9606.ENSP00000336666	0	0	0	0	0	0	0.600	0	0.600
HLA-DPB1	AP1G1	9606.ENSP00000408146	9606.ENSP00000377148	0	0	0	0	0	0	0.600	0	0.600
HM13	HSP90B1	9606.ENSP00000381237	9606.ENSP00000299767	0	0	0	0	0.824	0	0	0.104	0.835
HM13	BACE1	9606.ENSP00000381237	9606.ENSP00000318585	0	0	0	0	0.062	0	0	0.559	0.568
HM13	SPPL2C	9606.ENSP00000381237	9606.ENSP00000332488	0	0	0	0.588	0.051	0	0	0.949	0.421
HM13	SLC39A7	9606.ENSP00000381237	9606.ENSP00000363809	0	0	0	0	0.359	0	0	0.435	0.622
HNRNPC	YTHDC2	9606.ENSP00000451291	9606.ENSP00000161863	0	0	0	0	0.062	0.346	0	0.621	0.747
HNRNPC	PRPF19	9606.ENSP00000451291	9606.ENSP00000227524	0	0	0	0	0.708	0.345	0	0.481	0.892
HNRNPC	SF3B6	9606.ENSP00000451291	9606.ENSP00000233468	0	0	0	0	0.518	0.174	0	0.197	0.652
HNRNPC	HIST1H4F	9606.ENSP00000451291	9606.ENSP00000244537	0	0	0	0	0	0.494	0	0.202	0.578
HNRNPC	SMARCC1	9606.ENSP00000451291	9606.ENSP00000254480	0	0	0	0	0.166	0.316	0	0.074	0.426
HNRNPC	KRAS	9606.ENSP00000451291	9606.ENSP00000256078	0	0	0	0	0.062	0.279	0	0.195	0.408
HNRNPC	TEP1	9606.ENSP00000451291	9606.ENSP00000262715	0	0	0	0	0	0.139	0.720	0.077	0.758
HNRNPC	PRPF6	9606.ENSP00000451291	9606.ENSP00000266079	0	0	0	0	0.167	0.134	0	0.290	0.443
HNRNPC	SSRP1	9606.ENSP00000451291	9606.ENSP00000278412	0	0	0	0	0.154	0	0	0.417	0.487
HNRNPC	RBMXL2	9606.ENSP00000451291	9606.ENSP00000304139	0	0	0	0	0	0	0	0.437	0.437
HNRNPC	POLR2L	9606.ENSP00000451291	9606.ENSP00000324124	0	0	0	0	0.285	0	0.600	0	0.701
HNRNPC	HNRNPM	9606.ENSP00000451291	9606.ENSP00000325376	0	0	0	0	0.940	0.346	0.800	0.698	0.997
HNRNPC	EIF4A2	9606.ENSP00000451291	9606.ENSP00000326381	0	0	0	0	0.062	0.212	0	0.533	0.626
HNRNPC	SF3B1	9606.ENSP00000451291	9606.ENSP00000335321	0	0	0	0	0.233	0.340	0	0.426	0.684
HNRNPC	CHD4	9606.ENSP00000451291	9606.ENSP00000349508	0	0	0	0	0.269	0.521	0	0.050	0.638
HNRNPC	SFPQ	9606.ENSP00000451291	9606.ENSP00000349748	0	0	0	0	0.737	0.205	0	0.470	0.880
HNRNPC	FXR1	9606.ENSP00000451291	9606.ENSP00000350170	0	0	0	0	0.232	0.076	0	0.377	0.519
HNRNPC	MATR3	9606.ENSP00000451291	9606.ENSP00000354346	0	0	0	0	0.946	0.422	0	0.581	0.985
HNRNPC	TOP1	9606.ENSP00000451291	9606.ENSP00000354522	0	0	0	0	0.062	0.489	0	0.249	0.608
HNRNPC	DUSP10	9606.ENSP00000451291	9606.ENSP00000355866	0	0	0	0	0	0.057	0	0.436	0.445
HNRNPC	EPRS	9606.ENSP00000451291	9606.ENSP00000355890	0	0	0	0	0.122	0.248	0	0.371	0.548
HNRNPC	TPR	9606.ENSP00000451291	9606.ENSP00000356448	0	0	0	0	0.318	0.150	0.900	0.155	0.944
HNRNPC	HNRNPR	9606.ENSP00000451291	9606.ENSP00000363745	0	0	0	0	0.942	0.271	0.800	0.615	0.996
HNRNPC	NOP56	9606.ENSP00000451291	9606.ENSP00000370589	0	0	0	0	0.278	0.102	0	0.229	0.457
HNRNPC	NUPL1	9606.ENSP00000451291	9606.ENSP00000371155	0	0	0	0	0.065	0	0.900	0	0.902
HNRNPC	HELLS	9606.ENSP00000451291	9606.ENSP00000377601	0	0	0	0	0.073	0.108	0	0.435	0.492
HNRNPC	PRC1	9606.ENSP00000451291	9606.ENSP00000377793	0	0	0	0	0.115	0.270	0	0.243	0.468
HNRNPC	GTF2F1	9606.ENSP00000451291	9606.ENSP00000377969	0	0	0	0	0.071	0	0.600	0.126	0.647
HNRNPC	RBM4	9606.ENSP00000451291	9606.ENSP00000386894	0	0	0	0	0.183	0	0	0.469	0.548
HNRNPC	MOV10	9606.ENSP00000451291	9606.ENSP00000399797	0	0	0	0	0	0.148	0	0.346	0.419
HNRNPC	POLR2F	9606.ENSP00000451291	9606.ENSP00000403852	0	0	0	0	0.064	0	0.600	0.069	0.621
HNRNPC	ILF3	9606.ENSP00000451291	9606.ENSP00000404121	0	0	0	0	0.918	0.623	0	0.568	0.985
HNRNPC	EIF4G1	9606.ENSP00000451291	9606.ENSP00000416255	0	0	0	0	0.105	0.142	0	0.422	0.518
HNRNPC	SRSF10	9606.ENSP00000451291	9606.ENSP00000420195	0	0	0	0	0.362	0	0	0.602	0.735
HNRNPC	SMG7	9606.ENSP00000451291	9606.ENSP00000425133	0	0	0	0	0.047	0.082	0.540	0.172	0.622
HNRNPC	PHB	9606.ENSP00000451291	9606.ENSP00000479488	0	0	0	0	0.078	0.270	0	0.233	0.438
HNRNPC	LSM4	9606.ENSP00000451291	9606.ENSP00000469468	0	0	0	0	0.264	0.078	0	0.239	0.439
HNRNPC	DDX6	9606.ENSP00000451291	9606.ENSP00000478754	0	0	0	0	0.081	0.166	0	0.358	0.465
HNRNPM	PRPF19	9606.ENSP00000325376	9606.ENSP00000227524	0	0	0	0	0.666	0.253	0	0.199	0.783
HNRNPM	SF3B6	9606.ENSP00000325376	9606.ENSP00000233468	0	0	0	0	0.507	0.210	0	0.081	0.611
HNRNPM	CASP6	9606.ENSP00000325376	9606.ENSP00000265164	0	0	0	0	0	0	0	0.427	0.427
HNRNPM	PRPF6	9606.ENSP00000325376	9606.ENSP00000266079	0	0	0	0	0.202	0.242	0	0.294	0.536
HNRNPM	HNRNPUL2	9606.ENSP00000325376	9606.ENSP00000301785	0	0	0	0	0.143	0.056	0	0.464	0.528
HNRNPM	POLR2L	9606.ENSP00000325376	9606.ENSP00000324124	0	0	0	0	0.322	0.057	0.600	0	0.721
HNRNPM	LUC7L2	9606.ENSP00000325376	9606.ENSP00000440222	0	0	0	0	0.095	0.224	0	0.224	0.407
HNRNPM	HSP90AB1	9606.ENSP00000325376	9606.ENSP00000360609	0	0	0	0	0.218	0.151	0	0.205	0.426
HNRNPM	CHD4	9606.ENSP00000325376	9606.ENSP00000349508	0	0	0	0	0.303	0.286	0	0.044	0.483
HNRNPM	POLR2F	9606.ENSP00000325376	9606.ENSP00000403852	0	0	0	0	0.062	0	0.600	0.100	0.632
HNRNPM	GTF2F1	9606.ENSP00000325376	9606.ENSP00000377969	0	0	0	0	0.107	0	0.600	0.076	0.641
HNRNPM	SF3B1	9606.ENSP00000325376	9606.ENSP00000335321	0	0	0	0	0.337	0.314	0	0.276	0.642
HNRNPM	SRSF10	9606.ENSP00000325376	9606.ENSP00000420195	0	0	0	0	0.435	0.182	0	0.342	0.669
HNRNPM	RBM4	9606.ENSP00000325376	9606.ENSP00000386894	0	0	0	0	0.249	0.652	0	0.248	0.786
HNRNPM	ILF3	9606.ENSP00000325376	9606.ENSP00000404121	0	0	0	0	0.918	0	0	0.365	0.945
HNRNPM	SFPQ	9606.ENSP00000325376	9606.ENSP00000349748	0	0	0	0	0.907	0.281	0	0.667	0.976
HNRNPM	MATR3	9606.ENSP00000325376	9606.ENSP00000354346	0	0	0	0	0.947	0.428	0	0.490	0.983
HNRNPM	HNRNPC	9606.ENSP00000325376	9606.ENSP00000451291	0	0	0	0	0.940	0.346	0.800	0.698	0.997
HNRNPM	HNRNPR	9606.ENSP00000325376	9606.ENSP00000363745	0	0	0	0	0.942	0.319	0.800	0.819	0.998
HNRNPR	PRPF19	9606.ENSP00000363745	9606.ENSP00000227524	0	0	0	0	0.847	0.247	0	0.261	0.907
HNRNPR	SF3B6	9606.ENSP00000363745	9606.ENSP00000233468	0	0	0	0	0.429	0	0	0.054	0.436
HNRNPR	COIL	9606.ENSP00000363745	9606.ENSP00000240316	0	0	0	0	0.059	0	0	0.398	0.409
HNRNPR	HIST1H4F	9606.ENSP00000363745	9606.ENSP00000244537	0	0	0	0	0	0.425	0	0.102	0.462
HNRNPR	SSRP1	9606.ENSP00000363745	9606.ENSP00000278412	0	0	0	0	0.141	0.609	0	0.136	0.685
HNRNPR	POLR2L	9606.ENSP00000363745	9606.ENSP00000324124	0	0	0	0	0.305	0	0.600	0	0.710
HNRNPR	HNRNPM	9606.ENSP00000363745	9606.ENSP00000325376	0	0	0	0	0.942	0.319	0.800	0.819	0.998
HNRNPR	SF3B1	9606.ENSP00000363745	9606.ENSP00000335321	0	0	0	0	0.259	0.369	0	0.079	0.533
HNRNPR	CHD4	9606.ENSP00000363745	9606.ENSP00000349508	0	0	0	0	0.246	0.270	0	0.067	0.442
HNRNPR	SFPQ	9606.ENSP00000363745	9606.ENSP00000349748	0	0	0	0.546	0.637	0.257	0	0.325	0.756
HNRNPR	FXR1	9606.ENSP00000363745	9606.ENSP00000350170	0	0	0	0	0.257	0.057	0	0.237	0.418
HNRNPR	MATR3	9606.ENSP00000363745	9606.ENSP00000354346	0	0	0	0	0.958	0.495	0	0.348	0.985
HNRNPR	HSP90AB1	9606.ENSP00000363745	9606.ENSP00000360609	0	0	0	0	0.346	0	0	0.205	0.458
HNRNPR	NOP56	9606.ENSP00000363745	9606.ENSP00000370589	0	0	0	0	0.203	0	0	0.279	0.401
HNRNPR	SRSF10	9606.ENSP00000363745	9606.ENSP00000420195	0	0	0	0	0.365	0.104	0	0.128	0.461
HNRNPR	AKIRIN1	9606.ENSP00000363745	9606.ENSP00000392678	0	0	0	0	0.062	0	0	0.516	0.527
HNRNPR	LSM4	9606.ENSP00000363745	9606.ENSP00000469468	0	0	0	0	0.307	0.272	0	0.199	0.561
HNRNPR	POLR2F	9606.ENSP00000363745	9606.ENSP00000403852	0	0	0	0	0	0	0.600	0	0.600
HNRNPR	GTF2F1	9606.ENSP00000363745	9606.ENSP00000377969	0	0	0	0	0.063	0	0.600	0.144	0.651
HNRNPR	ILF3	9606.ENSP00000363745	9606.ENSP00000404121	0	0	0	0	0.917	0.500	0	0.361	0.971
HNRNPR	HNRNPC	9606.ENSP00000363745	9606.ENSP00000451291	0	0	0	0	0.942	0.271	0.800	0.615	0.996
HNRNPUL2	MAP4	9606.ENSP00000301785	9606.ENSP00000353375	0	0	0	0	0.062	0.126	0	0.346	0.417
HNRNPUL2	CPPED1	9606.ENSP00000301785	9606.ENSP00000371193	0	0	0	0	0	0	0	0.420	0.420
HNRNPUL2	CHD4	9606.ENSP00000301785	9606.ENSP00000349508	0	0	0	0	0.099	0.281	0	0.245	0.469
HNRNPUL2	HNRNPM	9606.ENSP00000301785	9606.ENSP00000325376	0	0	0	0	0.143	0.056	0	0.464	0.528
HNRNPUL2	MATR3	9606.ENSP00000301785	9606.ENSP00000354346	0	0	0	0	0.095	0.507	0	0.195	0.609
HOMER3	NLGN3	9606.ENSP00000439937	9606.ENSP00000351591	0	0	0	0	0	0	0.600	0.239	0.682
HOMER3	ITPR3	9606.ENSP00000439937	9606.ENSP00000363435	0	0	0	0	0.062	0.244	0	0.273	0.439
HOMER3	DDX6	9606.ENSP00000439937	9606.ENSP00000478754	0	0	0	0	0	0	0	0.440	0.440
HOMER3	CLIP1	9606.ENSP00000439937	9606.ENSP00000479322	0	0	0	0	0	0	0	0.459	0.459
HSD17B1	STAR	9606.ENSP00000466799	9606.ENSP00000276449	0	0	0	0	0.064	0	0	0.647	0.655
HSD17B1	MXD4	9606.ENSP00000466799	9606.ENSP00000337889	0	0	0	0	0	0	0	0.643	0.643
HSP90AB1	RPS6KB1	9606.ENSP00000360609	9606.ENSP00000225577	0	0	0	0	0.068	0.247	0	0.252	0.429
HSP90AB1	NFKB1	9606.ENSP00000360609	9606.ENSP00000226574	0	0	0	0	0.101	0.506	0	0.206	0.617
HSP90AB1	PRPF19	9606.ENSP00000360609	9606.ENSP00000227524	0	0	0	0	0.317	0.129	0	0.153	0.452
HSP90AB1	NKTR	9606.ENSP00000360609	9606.ENSP00000232978	0	0	0	0	0.503	0.384	0	0.351	0.784
HSP90AB1	PYCARD	9606.ENSP00000360609	9606.ENSP00000247470	0	0	0	0	0	0	0.650	0.093	0.669
HSP90AB1	PSMD3	9606.ENSP00000360609	9606.ENSP00000264639	0	0	0	0	0.145	0.324	0	0.367	0.603
